grid,qtr,yr,fat,events,temp,x,precip,gdpg,gdp,ag,lstock,tlag1q,plag1yr,lat,long,tlag1yr,plag1yr,nights,lstock2,adjTmp,adjPrecip,fatn,
132,1,2012,[],[],27.10000038,[],0,0.042058902,59900000,12919542.05,972762.79,24.10000038,0,198,384,29.5,0,0.0819339,972762.79,-2.650680097,-24.56173895,0,0
132,2,2012,16,2,25,12,263.1000061,0.042058902,59900000,12919542.05,972762.79,27.30000114,4,198,384,25.89999962,37,0.0819339,972762.79,-3.180485331,107.6872302,16,1
132,3,2012,0,1,23.89999962,12,272.8000183,0.042058902,59900000,12919542.05,972762.79,26.80000114,137.5,198,384,24.60000038,226,0.0819339,972762.79,-2.651863528,64.61941187,0,0
132,4,2012,2,2,23.5,12,0,0.042058902,59900000,12919542.05,972762.79,23.60000038,257,198,384,22.5,0,0.0819339,972762.79,-1.647132261,-3.9540509,2,0
132,1,2013,2,1,30.70000076,12,148.1999969,0.054877934,63200000,13247801.8,1030937.33,25.5,0,198,384,27.10000038,0,0.0792973,1030937.33,0.949320283,123.6382579,2,0
132,2,2013,[],[],25.89999962,[],125.2000046,0.054877934,63200000,13247801.8,1030937.33,26,4,198,384,25,263.1000061,0.0792973,1030937.33,-2.280485711,-30.21277132,0,0
132,3,2013,[],[],24,[],217.8000031,0.054877934,63200000,13247801.8,1030937.33,27.60000038,130,198,384,23.89999962,272.8000183,0.0792973,1030937.33,-2.551863148,9.61939667,0,0
132,4,2013,0,1,24.39999962,12,0,0.054877934,63200000,13247801.8,1030937.33,23,146.9000092,198,384,23.5,0,0.0792973,1030937.33,-0.747132641,-3.9540509,0,0
132,1,2014,[],[],29.10000038,[],26.20000076,0.062229416,67200000,13793450.01,1086847,25.70000076,0,198,384,30.70000076,148.1999969,0.0813335,1086847,-0.650680097,1.638261808,0,0
132,2,2014,15,2,26.70000076,12,165.5,0.062229416,67200000,13793450.01,1086847,25.89999962,4,198,384,25.89999962,125.2000046,0.0813335,1086847,-1.480484571,10.08722408,15,1
132,3,2014,14,1,23.89999962,12,205.6000061,0.062229416,67200000,13793450.01,1086847,26.89999962,84.09999847,198,384,24,217.8000031,0.0813335,1086847,-2.651863528,-2.58060033,14,1
132,4,2014,1,1,23.89999962,12,0,0.062229416,67200000,13793450.01,1086847,23.60000038,209.8000031,198,384,24.39999962,0,0.0813335,1086847,-1.247132641,-3.9540509,1,0
132,1,2015,0,2,29.10000038,12,0,0.027863983,69000000,14274936.74,1151323.39,25.70000076,0,198,384,29.10000038,26.20000076,0.0762499,1151323.39,-0.650680097,-24.56173895,0,0
132,2,2015,0,1,26.30000114,12,77.20000458,0.027863983,69000000,14274936.74,1151323.39,26.10000038,4,198,384,26.70000076,165.5,0.0762499,1151323.39,-1.880484191,-78.21277134,0,0
132,3,2015,0,2,23.89999962,12,262.8999939,0.027863983,69000000,14274936.74,1151323.39,27.80000114,58.10000229,198,384,23.89999962,205.6000061,0.0762499,1151323.39,-2.651863528,54.71938747,0,0
132,4,2015,0,1,21.39999962,12,0,0.027863983,69000000,14274936.74,1151323.39,24.30000114,248.5,198,384,23.89999962,0,0.0762499,1151323.39,-3.747132641,-3.9540509,0,0
133,1,1997,[],[],29.10000038,[],2,0.028022564,21789097.84,3611905.26,512461.13,23.5,0,198,386,30,66.70000458,0.0819265,512461.13,-0.650680097,-22.56173895,0,0
133,2,1997,[],[],26.30000114,[],252.3000031,0.028022564,21789097.84,3611905.26,512461.13,24.30000114,0,198,386,26,208.1999969,0.0819265,512461.13,-1.880484191,96.88722718,0,0
133,3,1997,[],[],26.60000038,[],186.3000031,0.028022564,21789097.84,3611905.26,512461.13,27.70000076,171.4000092,198,386,24.5,289.3000183,0.0819265,512461.13,0.048137232,-21.88060333,0,0
133,4,1997,[],[],24.20000076,[],0,0.028022564,21789097.84,3611905.26,512461.13,25.60000038,234.4000092,198,386,24.30000114,0,0.0819265,512461.13,-0.947131501,-3.9540509,0,0
133,1,1998,[],[],28.89999962,[],11.30000019,0.024956015,22332866.9,3752769.63,526297.84,27.20000076,3.900000095,198,386,29.10000038,2,0.0890398,526297.84,-0.850680857,-13.26173876,0,0
133,2,1998,[],[],26.89999962,[],123.5999985,0.024956015,22332866.9,3752769.63,526297.84,27.60000038,0.400000006,198,386,26.30000114,252.3000031,0.0890398,526297.84,-1.280485711,-31.81277742,0,0
133,3,1998,[],[],24.70000076,[],307.5,0.024956015,22332866.9,3752769.63,526297.84,29.60000038,152.9000092,198,386,26.60000038,186.3000031,0.0890398,526297.84,-1.851862388,99.31939357,0,0
133,4,1998,[],[],24.39999962,[],0,0.024956015,22332866.9,3752769.63,526297.84,25.10000038,216.4000092,198,386,24.20000076,0,0.0890398,526297.84,-0.747132641,-3.9540509,0,0
133,1,1999,[],[],30.39999962,[],8.600000381,0.005218444,22449409.72,3949415.21,541034.01,26.80000114,6.200000286,198,386,28.89999962,11.30000019,0.0655456,541034.01,0.649319143,-15.96173857,0,0
133,2,1999,[],[],26.39999962,[],123.4000015,0.005218444,22449409.72,3949415.21,541034.01,27.20000076,12.40000057,198,386,26.89999962,123.5999985,0.0655456,541034.01,-1.780485711,-32.01277442,0,0
133,3,1999,[],[],24.39999962,[],301.8000183,0.005218444,22449409.72,3949415.21,541034.01,27.5,65.40000153,198,386,24.70000076,307.5,0.0655456,541034.01,-2.151863528,93.61941187,0,0
133,4,1999,[],[],23.89999962,[],0,0.005218444,22449409.72,3949415.21,541034.01,24.30000114,265.6000061,198,386,24.39999962,0,0.0655456,541034.01,-1.247132641,-3.9540509,0,0
133,1,2000,[],[],28.5,[],0.600000024,0.055184997,23688280.33,4067897.64,553478.21,26.10000038,0,198,386,30.39999962,8.600000381,0.0843142,553478.21,-1.250680477,-23.96173893,0,0
133,2,2000,[],[],26.20000076,[],182.4000092,0.055184997,23688280.33,4067897.64,553478.21,24.10000038,0,198,386,26.39999962,123.4000015,0.0843142,553478.21,-1.980484571,26.98723328,0,0
133,3,2000,[],[],24.39999962,[],187.3000031,0.055184997,23688280.33,4067897.64,553478.21,28.30000114,51.60000229,198,386,24.39999962,301.8000183,0.0843142,553478.21,-2.151863528,-20.88060333,0,0
133,4,2000,[],[],23.30000114,[],0,0.055184997,23688280.33,4067897.64,553478.21,24.89999962,268.2000122,198,386,23.89999962,0,0.0843142,553478.21,-1.847131121,-3.9540509,0,0
133,1,2001,[],[],28.89999962,[],13,0.066668482,25267542.02,4222477.41,570082.86,25.70000076,0,198,386,28.5,0.600000024,0.090268,570082.86,-0.850680857,-11.56173895,0,0
133,2,2001,[],[],25.80000114,[],45.29999924,0.066668482,25267542.02,4222477.41,570082.86,25.39999962,3,198,386,26.20000076,182.4000092,0.090268,570082.86,-2.380484191,-110.1127767,0,0
133,3,2001,[],[],24.60000038,[],305.1000061,0.066668482,25267542.02,4222477.41,570082.86,28.5,48.60000229,198,386,24.39999962,187.3000031,0.090268,570082.86,-1.951862768,96.91939967,0,0
133,4,2001,[],[],25,[],0,0.066668482,25267542.02,4222477.41,570082.86,24.39999962,175.1000061,198,386,23.30000114,0,0.090268,570082.86,-0.147132261,-3.9540509,0,0
133,1,2002,[],[],29.5,[],5.200000286,0.146043815,28957710.24,6977878.78,597498.38,25.30000114,3,198,386,28.89999962,13,0.0877979,597498.38,-0.250680477,-19.36173867,0,0
133,2,2002,[],[],26.70000076,[],71.59999847,0.146043815,28957710.24,6977878.78,597498.38,26.10000038,6.599999905,198,386,25.80000114,45.29999924,0.0877979,597498.38,-1.480484571,-83.81277745,0,0
133,3,2002,[],[],24.70000076,[],295.7000122,0.146043815,28957710.24,6977878.78,597498.38,28.89999962,93.5,198,386,24.60000038,305.1000061,0.0877979,597498.38,-1.851862388,87.51940577,0,0
133,4,2002,[],[],24.30000114,[],0,0.146043815,28957710.24,6977878.78,597498.38,25,210,198,386,25,0,0.0877979,597498.38,-0.847131121,-3.9540509,0,0
133,1,2003,[],[],29,[],12.30000019,0.095026061,31709447.39,7493024.2,622559.31,25.5,1.300000072,198,386,29.5,5.200000286,0.0840247,622559.31,-0.750680477,-12.26173876,0,0
133,2,2003,[],[],25.70000076,[],127.5,0.095026061,31709447.39,7493024.2,622559.31,27.80000114,3,198,386,26.70000076,71.59999847,0.0840247,622559.31,-2.480484571,-27.91277592,0,0
133,3,2003,[],[],25,[],268.3999939,0.095026061,31709447.39,7493024.2,622559.31,27.70000076,8.900000572,198,386,24.70000076,295.7000122,0.0840247,622559.31,-1.551863148,60.21938747,0,0
133,4,2003,[],[],24.10000038,[],0,0.095026061,31709447.39,7493024.2,622559.31,24.89999962,252.9000092,198,386,24.30000114,0,0.0840247,622559.31,-1.047131881,-3.9540509,0,0
133,1,2004,[],[],29.20000076,[],2.799999952,0.104420038,35020549.08,7956655.07,663025.91,26.60000038,1.200000048,198,386,29,12.30000019,0.0891343,663025.91,-0.550679717,-21.761739,0,0
133,2,2004,[],[],26.20000076,[],136.8000031,0.104420038,35020549.08,7956655.07,663025.91,26.30000114,3,198,386,25.70000076,127.5,0.0891343,663025.91,-1.980484571,-18.61277282,0,0
133,3,2004,[],[],25.20000076,[],163.9000092,0.104420038,35020549.08,7956655.07,663025.91,28.10000038,101.5,198,386,25,268.3999939,0.0891343,663025.91,-1.351862388,-44.28059723,0,0
133,4,2004,[],[],25.10000038,[],0,0.104420038,35020549.08,7956655.07,663025.91,25.20000076,259,198,386,24.10000038,0,0.0891343,663025.91,-0.047131881,-3.9540509,0,0
133,1,2005,0,1,30.89999962,12,0.100000001,0.070084569,37500000,8524146.88,707871.01,26.5,3,198,386,29.20000076,2.799999952,0.0882694,707871.01,1.149319143,-24.46173895,0,0
133,2,2005,[],[],26.10000038,[],166,0.070084569,37500000,8524146.88,707871.01,29.89999962,6.800000191,198,386,26.20000076,136.8000031,0.0882694,707871.01,-2.080484951,10.58722408,0,0
133,3,2005,[],[],25.20000076,[],235.9000092,0.070084569,37500000,8524146.88,707871.01,28.30000114,258.2000122,198,386,25.20000076,163.9000092,0.0882694,707871.01,-1.351862388,27.71940277,0,0
133,4,2005,[],[],25.30000114,[],0,0.070084569,37500000,8524146.88,707871.01,25.20000076,200.8000031,198,386,25.10000038,0,0.0882694,707871.01,0.152868879,-3.9540509,0,0
133,1,2006,[],[],29.5,[],2.799999952,0.067259741,40000000,9162650.26,756734.19,25.39999962,3,198,386,30.89999962,0.100000001,0.0861101,756734.19,-0.250680477,-21.761739,0,0
133,2,2006,[],[],27,[],166,0.067259741,40000000,9162650.26,756734.19,27.39999962,14.5,198,386,26.10000038,166,0.0861101,756734.19,-1.180485331,10.58722408,0,0
133,3,2006,[],[],24.70000076,[],151.6000061,0.067259741,40000000,9162650.26,756734.19,28.5,128,198,386,25.20000076,235.9000092,0.0861101,756734.19,-1.851862388,-56.58060033,0,0
133,4,2006,[],[],22.89999962,[],0,0.067259741,40000000,9162650.26,756734.19,25.10000038,259,198,386,25.30000114,0,0.0861101,756734.19,-2.247132641,-3.9540509,0,0
133,1,2007,[],[],29.20000076,[],0,0.073180809,42900000,9826769.09,809164.94,24.30000114,3,198,386,29.5,2.799999952,0.0925308,809164.94,-0.550679717,-24.56173895,0,0
133,2,2007,[],[],26.20000076,[],180.5,0.073180809,42900000,9826769.09,809164.94,26.89999962,3,198,386,27,166,0.0925308,809164.94,-1.980484571,25.08722408,0,0
133,3,2007,[],[],24.80000114,[],261.1000061,0.073180809,42900000,9826769.09,809164.94,28.89999962,128,198,386,24.70000076,151.6000061,0.0925308,809164.94,-1.751862008,52.91939967,0,0
133,4,2007,[],[],24.39999962,[],0,0.073180809,42900000,9826769.09,809164.94,24.60000038,320.2000122,198,386,22.89999962,0,0.0925308,809164.94,-0.747132641,-3.9540509,0,0
133,1,2008,[],[],29.60000038,[],16,0.071992871,46000000,10437994.13,864188.16,26.60000038,3,198,386,29.20000076,0,0.0874427,864188.16,-0.150680097,-8.561738952,0,0
133,2,2008,[],[],26.5,[],112.4000015,0.071992871,46000000,10437994.13,864188.16,24.60000038,3,198,386,26.20000076,180.5,0.0874427,864188.16,-1.680485331,-43.01277442,0,0
133,3,2008,12,1,25.20000076,12,172.1000061,0.071992871,46000000,10437994.13,864188.16,27.70000076,40.10000229,198,386,24.80000114,261.1000061,0.0874427,864188.16,-1.351862388,-36.08060033,12,1
133,4,2008,[],[],25.20000076,[],0,0.071992871,46000000,10437994.13,864188.16,25.10000038,342.8000183,198,386,24.39999962,0,0.0874427,864188.16,0.052868499,-3.9540509,0,0
133,1,2009,[],[],29.5,[],9.300000191,0.083533442,49900000,11046155.59,920199.22,25.60000038,0,198,386,29.60000038,16,0.0912102,920199.22,-0.250680477,-15.26173876,0,0
133,2,2009,[],[],26.89999962,[],166,0.083533442,49900000,11046155.59,920199.22,27.30000114,3.100000143,198,386,26.5,112.4000015,0.0912102,920199.22,-1.280485711,10.58722408,0,0
133,3,2009,[],[],25.80000114,[],147.1000061,0.083533442,49900000,11046155.59,920199.22,27.80000114,128,198,386,25.20000076,172.1000061,0.0912102,920199.22,-0.751862008,-61.08060033,0,0
133,4,2009,[],[],24.20000076,[],0,0.083533442,49900000,11046155.59,920199.22,25.70000076,228.5,198,386,25.20000076,0,0.0912102,920199.22,-0.947131501,-3.9540509,0,0
133,1,2010,[],[],29.39999962,[],6.400000095,0.095397859,54600000,11683896.37,979564.05,25.39999962,7.700000286,198,386,29.5,9.300000191,0.0888148,979564.05,-0.350680857,-18.16173886,0,0
133,2,2010,[],[],26.80000114,[],228.1999969,0.095397859,54600000,11683896.37,979564.05,27.89999962,2,198,386,26.89999962,166,0.0888148,979564.05,-1.380484191,72.78722098,0,0
133,3,2010,[],[],24.89999962,[],195.4000092,0.095397859,54600000,11683896.37,979564.05,29.10000038,65.90000153,198,386,25.80000114,147.1000061,0.0888148,979564.05,-1.651863528,-12.78059723,0,0
133,4,2010,[],[],24.30000114,[],0,0.095397859,54600000,11683896.37,979564.05,25,173.4000092,198,386,24.20000076,0,0.0888148,979564.05,-0.847131121,-3.9540509,0,0
133,1,2011,[],[],30.5,[],0,0.053079242,57500000,12017192,999404.04,27.20000076,0,198,386,29.39999962,6.400000095,0.0833982,999404.04,0.749319523,-24.56173895,0,0
133,2,2011,20,1,26.80000114,12,36.60000229,0.053079242,57500000,12017192,999404.04,27.60000038,3,198,386,26.80000114,228.1999969,0.0833982,999404.04,-1.380484191,-118.8127736,20,1
133,3,2011,[],[],25.30000114,[],224,0.053079242,57500000,12017192,999404.04,28.60000038,74,198,386,24.89999962,195.4000092,0.0833982,999404.04,-1.251862008,15.81939357,0,0
133,4,2011,[],[],23.30000114,[],0,0.053079242,57500000,12017192,999404.04,25.5,165.3000031,198,386,24.30000114,0,0.0833982,999404.04,-1.847131121,-3.9540509,0,0
133,1,2012,[],[],28.20000076,[],0,0.042058902,59900000,12919542.05,972762.79,24.89999962,0,198,386,30.5,0,0.0819339,972762.79,-1.550679717,-24.56173895,0,0
133,2,2012,[],[],25.89999962,[],256.3000183,0.042058902,59900000,12919542.05,972762.79,27.89999962,3,198,386,26.80000114,36.60000229,0.0819339,972762.79,-2.280485711,100.8872424,0,0
133,3,2012,[],[],24.60000038,[],288.3999939,0.042058902,59900000,12919542.05,972762.79,27.80000114,135.4000092,198,386,25.30000114,224,0.0819339,972762.79,-1.951862768,80.21938747,0,0
133,4,2012,[],[],24.20000076,[],0,0.042058902,59900000,12919542.05,972762.79,24.30000114,259,198,386,23.30000114,0,0.0819339,972762.79,-0.947131501,-3.9540509,0,0
133,1,2013,25,2,31.30000114,12,103.0999985,0.054877934,63200000,13247801.8,1030937.33,26.39999962,0,198,386,28.20000076,0,0.0792973,1030937.33,1.549320663,78.53825955,25,1
133,2,2013,[],[],26.70000076,[],123.7000046,0.054877934,63200000,13247801.8,1030937.33,26.80000114,3,198,386,25.89999962,256.3000183,0.0792973,1030937.33,-1.480484571,-31.71277132,0,0
133,3,2013,[],[],24.60000038,[],217.4000092,0.054877934,63200000,13247801.8,1030937.33,28.70000076,128,198,386,24.60000038,288.3999939,0.0792973,1030937.33,-1.951862768,9.21940277,0,0
133,4,2013,[],[],25.20000076,[],0,0.054877934,63200000,13247801.8,1030937.33,23.70000076,156.6000061,198,386,24.20000076,0,0.0792973,1030937.33,0.052868499,-3.9540509,0,0
133,1,2014,6,1,30,12,18.20000076,0.062229416,67200000,13793450.01,1086847,26.39999962,0,198,386,31.30000114,103.0999985,0.0813335,1086847,0.249319523,-6.361738192,6,0
133,2,2014,[],[],27.39999962,[],163.5,0.062229416,67200000,13793450.01,1086847,26.60000038,0.300000012,198,386,26.70000076,123.7000046,0.0813335,1086847,-0.780485711,8.087224079,0,0
133,3,2014,[],[],24.60000038,[],211.3000031,0.062229416,67200000,13793450.01,1086847,27.89999962,84,198,386,24.60000038,217.4000092,0.0813335,1086847,-1.951862768,3.11939667,0,0
133,4,2014,2,1,24.70000076,12,0,0.062229416,67200000,13793450.01,1086847,24.30000114,218.8000031,198,386,25.20000076,0,0.0813335,1086847,-0.447131501,-3.9540509,2,0
133,1,2015,[],[],30.20000076,[],0,0.027863983,69000000,14274936.74,1151323.39,26.39999962,1.100000024,198,386,30,18.20000076,0.0762499,1151323.39,0.449320283,-24.56173895,0,0
133,2,2015,[],[],26.89999962,[],83.59999847,0.027863983,69000000,14274936.74,1151323.39,26.80000114,3,198,386,27.39999962,163.5,0.0762499,1151323.39,-1.280485711,-71.81277745,0,0
133,3,2015,[],[],24.5,[],260.5,0.027863983,69000000,14274936.74,1151323.39,28.80000114,64.5,198,386,24.60000038,211.3000031,0.0762499,1151323.39,-2.051863148,52.31939357,0,0
133,4,2015,[],[],22.5,[],0,0.027863983,69000000,14274936.74,1151323.39,25,254.6000061,198,386,24.70000076,0,0.0762499,1151323.39,-2.647132261,-3.9540509,0,0
139,1,1997,[],[],29.89999962,[],73.40000153,0.028022564,21789097.84,3611905.26,512461.13,26.5,0,200,368,30.80000114,18.20000076,0.0819265,512461.13,0.149319143,48.83826258,0,0
139,2,1997,[],[],26.70000076,[],163.8000031,0.028022564,21789097.84,3611905.26,512461.13,28,0.100000001,200,368,27,169.8000031,0.0819265,512461.13,-1.480484571,8.387227179,0,0
139,3,1997,[],[],26.39999962,[],228.5,0.028022564,21789097.84,3611905.26,512461.13,27.70000076,151.1000061,200,368,25.30000114,204.4000092,0.0819265,512461.13,-0.151863528,20.31939357,0,0
139,4,1997,[],[],26.5,[],1.100000024,0.028022564,21789097.84,3611905.26,512461.13,25.70000076,93.30000305,200,368,26.60000038,0.100000001,0.0819265,512461.13,1.352867739,-2.854050876,0,0
139,1,1998,[],[],31.5,[],29.60000038,0.024956015,22332866.9,3752769.63,526297.84,27.30000114,0.900000036,200,368,29.89999962,73.40000153,0.0890398,526297.84,1.749319523,5.038261428,0,0
139,2,1998,[],[],27.20000076,[],181,0.024956015,22332866.9,3752769.63,526297.84,29.70000076,3.299999952,200,368,26.70000076,163.8000031,0.0890398,526297.84,-0.980484571,25.58722408,0,0
139,3,1998,[],[],25.70000076,[],207.6999969,0.024956015,22332866.9,3752769.63,526297.84,29.39999962,174.9000092,200,368,26.39999962,228.5,0.0890398,526297.84,-0.851862388,-0.48060953,0,0
139,4,1998,[],[],26.60000038,[],0.800000012,0.024956015,22332866.9,3752769.63,526297.84,25.39999962,268.5,200,368,26.5,1.100000024,0.0890398,526297.84,1.452868119,-3.154050888,0,0
139,1,1999,[],[],30.70000076,[],25.89999962,0.005218444,22449409.72,3949415.21,541034.01,27.5,2.100000143,200,368,31.5,29.60000038,0.0655456,541034.01,0.949320283,1.338260668,0,0
139,2,1999,[],[],27.80000114,[],110.8000031,0.005218444,22449409.72,3949415.21,541034.01,28.39999962,9.199999809,200,368,27.20000076,181,0.0655456,541034.01,-0.380484191,-44.61277282,0,0
139,3,1999,[],[],25.10000038,[],245.4000092,0.005218444,22449409.72,3949415.21,541034.01,29,111.2000046,200,368,25.70000076,207.6999969,0.0655456,541034.01,-1.451862768,37.21940277,0,0
139,4,1999,[],[],26.20000076,[],0.200000003,0.005218444,22449409.72,3949415.21,541034.01,25,221.3000031,200,368,26.60000038,0.800000012,0.0655456,541034.01,1.052868499,-3.754050897,0,0
139,1,2000,[],[],30.39999962,[],15.80000019,0.055184997,23688280.33,4067897.64,553478.21,27.10000038,0.699999988,200,368,30.70000076,25.89999962,0.0843142,553478.21,0.649319143,-8.761738762,0,0
139,2,2000,[],[],27,[],170.3000031,0.055184997,23688280.33,4067897.64,553478.21,27.5,0,200,368,27.80000114,110.8000031,0.0843142,553478.21,-1.180485331,14.88722718,0,0
139,3,2000,[],[],25.80000114,[],173.8000031,0.055184997,23688280.33,4067897.64,553478.21,29.5,101.5999985,200,368,25.10000038,245.4000092,0.0843142,553478.21,-0.751862008,-34.38060333,0,0
139,4,2000,[],[],26.39999962,[],0,0.055184997,23688280.33,4067897.64,553478.21,25.10000038,193.6999969,200,368,26.20000076,0.200000003,0.0843142,553478.21,1.252867359,-3.9540509,0,0
139,1,2001,[],[],31,[],2.900000095,0.066668482,25267542.02,4222477.41,570082.86,27.30000114,0.200000003,200,368,30.39999962,15.80000019,0.090268,570082.86,1.249319523,-21.66173886,0,0
139,2,2001,[],[],27.10000038,[],137.4000092,0.066668482,25267542.02,4222477.41,570082.86,28.30000114,0.300000012,200,368,27,170.3000031,0.090268,570082.86,-1.080484951,-18.01276672,0,0
139,3,2001,[],[],25.70000076,[],226.3000031,0.066668482,25267542.02,4222477.41,570082.86,29.5,80.70000458,200,368,25.80000114,173.8000031,0.090268,570082.86,-0.851862388,18.11939667,0,0
139,4,2001,[],[],27.39999962,[],0,0.066668482,25267542.02,4222477.41,570082.86,25.30000114,194.1000061,200,368,26.39999962,0,0.090268,570082.86,2.252867359,-3.9540509,0,0
139,1,2002,[],[],31.10000038,[],23.39999962,0.146043815,28957710.24,6977878.78,597498.38,27.60000038,0.300000012,200,368,31,2.900000095,0.0877979,597498.38,1.349319903,-1.161739332,0,0
139,2,2002,[],[],27.5,[],138.6000061,0.146043815,28957710.24,6977878.78,597498.38,28.70000076,0,200,368,27.10000038,137.4000092,0.0877979,597498.38,-0.680485331,-16.81276982,0,0
139,3,2002,[],[],26.10000038,[],183,0.146043815,28957710.24,6977878.78,597498.38,29.5,117.7000046,200,368,25.70000076,226.3000031,0.0877979,597498.38,-0.451862768,-25.18060643,0,0
139,4,2002,[],[],26.70000076,[],0,0.146043815,28957710.24,6977878.78,597498.38,25.89999962,256.3000183,200,368,27.39999962,0,0.0877979,597498.38,1.552868499,-3.9540509,0,0
139,1,2003,[],[],31.10000038,[],32,0.095026061,31709447.39,7493024.2,622559.31,27.60000038,0.400000006,200,368,31.10000038,23.39999962,0.0840247,622559.31,1.349319903,7.438261048,0,0
139,2,2003,[],[],27,[],181.4000092,0.095026061,31709447.39,7493024.2,622559.31,30.10000038,2.799999952,200,368,27.5,138.6000061,0.0840247,622559.31,-1.180485331,25.98723328,0,0
139,3,2003,[],[],25.89999962,[],262.1000061,0.095026061,31709447.39,7493024.2,622559.31,29.5,118.3000031,200,368,26.10000038,183,0.0840247,622559.31,-0.651863528,53.91939967,0,0
139,4,2003,[],[],26.5,[],0,0.095026061,31709447.39,7493024.2,622559.31,25.60000038,265.7000122,200,368,26.70000076,0,0.0840247,622559.31,1.352867739,-3.9540509,0,0
139,1,2004,[],[],30.60000038,[],3.700000048,0.104420038,35020549.08,7956655.07,663025.91,27.5,7.700000286,200,368,31.10000038,32,0.0891343,663025.91,0.849319903,-20.8617389,0,0
139,2,2004,[],[],26.89999962,[],162,0.104420038,35020549.08,7956655.07,663025.91,29,1.100000024,200,368,27,181.4000092,0.0891343,663025.91,-1.280485711,6.587224079,0,0
139,3,2004,[],[],26.39999962,[],217.4000092,0.104420038,35020549.08,7956655.07,663025.91,28.39999962,145.6000061,200,368,25.89999962,262.1000061,0.0891343,663025.91,-0.151863528,9.21940277,0,0
139,4,2004,[],[],27.20000076,[],0.200000003,0.104420038,35020549.08,7956655.07,663025.91,25.70000076,183.8000031,200,368,26.5,0,0.0891343,663025.91,2.052868499,-3.754050897,0,0
139,1,2005,[],[],31.80000114,[],29.5,0.070084569,37500000,8524146.88,707871.01,27.5,5,200,368,30.60000038,3.700000048,0.0882694,707871.01,2.049320663,4.938261048,0,0
139,2,2005,[],[],27.20000076,[],153.8000031,0.070084569,37500000,8524146.88,707871.01,30.60000038,3.900000095,200,368,26.89999962,162,0.0882694,707871.01,-0.980484571,-1.612772821,0,0
139,3,2005,[],[],26.39999962,[],174.5,0.070084569,37500000,8524146.88,707871.01,29.10000038,92.30000305,200,368,26.39999962,217.4000092,0.0882694,707871.01,-0.151863528,-33.68060643,0,0
139,4,2005,[],[],27.20000076,[],0,0.070084569,37500000,8524146.88,707871.01,25.5,162.5,200,368,27.20000076,0.200000003,0.0882694,707871.01,2.052868499,-3.9540509,0,0
139,1,2006,[],[],31,[],7.5,0.067259741,40000000,9162650.26,756734.19,27.80000114,0.400000006,200,368,31.80000114,29.5,0.0861101,756734.19,1.249319523,-17.06173895,0,0
139,2,2006,[],[],28,[],111.3000031,0.067259741,40000000,9162650.26,756734.19,29.70000076,4.5,200,368,27.20000076,153.8000031,0.0861101,756734.19,-0.180485331,-44.11277282,0,0
139,3,2006,[],[],25.89999962,[],245,0.067259741,40000000,9162650.26,756734.19,28.70000076,119.8000031,200,368,26.39999962,174.5,0.0861101,756734.19,-0.651863528,36.81939357,0,0
139,4,2006,[],[],26.20000076,[],0,0.067259741,40000000,9162650.26,756734.19,25.70000076,210.1000061,200,368,27.20000076,0,0.0861101,756734.19,1.052868499,-3.9540509,0,0
139,1,2007,[],[],31.39999962,[],10,0.073180809,42900000,9826769.09,809164.94,27,2.900000095,200,368,31,7.5,0.0925308,809164.94,1.649319143,-14.56173895,0,0
139,2,2007,[],[],26.89999962,[],183,0.073180809,42900000,9826769.09,809164.94,29.60000038,2.799999952,200,368,28,111.3000031,0.0925308,809164.94,-1.280485711,27.58722408,0,0
139,3,2007,[],[],26.30000114,[],222.1000061,0.073180809,42900000,9826769.09,809164.94,29.10000038,163,200,368,25.89999962,245,0.0925308,809164.94,-0.251862008,13.91939967,0,0
139,4,2007,[],[],26.89999962,[],1.399999976,0.073180809,42900000,9826769.09,809164.94,25.70000076,256.2000122,200,368,26.20000076,0,0.0925308,809164.94,1.752867359,-2.554050924,0,0
139,1,2008,[],[],31,[],11.60000038,0.071992871,46000000,10437994.13,864188.16,27.39999962,3.200000048,200,368,31.39999962,10,0.0874427,864188.16,1.249319523,-12.96173857,0,0
139,2,2008,[],[],27.39999962,[],190.9000092,0.071992871,46000000,10437994.13,864188.16,28.89999962,1.700000048,200,368,26.89999962,183,0.0874427,864188.16,-0.780485711,35.48723328,0,0
139,3,2008,[],[],26.10000038,[],252.1999969,0.071992871,46000000,10437994.13,864188.16,28.80000114,183.3000031,200,368,26.30000114,222.1000061,0.0874427,864188.16,-0.451862768,44.01939047,0,0
139,4,2008,[],[],27.10000038,[],6.400000095,0.071992871,46000000,10437994.13,864188.16,25.39999962,224.3000031,200,368,26.89999962,1.399999976,0.0874427,864188.16,1.952868119,2.445949195,0,0
139,1,2009,[],[],31.20000076,[],19.80000114,0.083533442,49900000,11046155.59,920199.22,27.39999962,0.900000036,200,368,31,11.60000038,0.0912102,920199.22,1.449320283,-4.761737812,0,0
139,2,2009,[],[],27.70000076,[],163.5,0.083533442,49900000,11046155.59,920199.22,29.89999962,2.799999952,200,368,27.39999962,190.9000092,0.0912102,920199.22,-0.480484571,8.087224079,0,0
139,3,2009,[],[],26.39999962,[],205.3000031,0.083533442,49900000,11046155.59,920199.22,29.30000114,76.5,200,368,26.10000038,252.1999969,0.0912102,920199.22,-0.151863528,-2.88060333,0,0
